"resourceId","tipo editorial","idioma","ruta","slug","canonical","alternates/hreflang","título SEO","H1","meta description","estado de indexación previsto","PDF asociado","existencia del archivo","idioma del PDF","estado HTTP esperado","autor","revisor","datePublished","dateModified","fuentes","DOI","estado de revisión editorial"
"glossary-term-91","Guida tecnica","it","/it/glossario/kit-di-rilevazione-rapida","kit-di-rilevazione-rapida","https://aquaverify.com/it/glossario/kit-di-rilevazione-rapida","x-default=https://aquaverify.com/en/glossary/rapid-detection-kit; en=https://aquaverify.com/en/glossary/rapid-detection-kit; es=https://aquaverify.com/es/glosario/kit-de-deteccion-rapida; fr=https://aquaverify.com/fr/glossaire/kit-de-detection-rapide; it=https://aquaverify.com/it/glossario/kit-di-rilevazione-rapida; ca=https://aquaverify.com/ca/glossari/kit-de-deteccio-rapida","Kit di rilevazione rapida | Glossario AquaVerify","Kit di rilevazione rapida","Un kit di rilevazione rapida è un sistema preformulato o semplificato per ridurre manipolazione, standardizzare passaggi e accelerare la lettura rispetto ai flussi tradizionali.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-91","Guia tècnica","ca","/ca/glossari/kit-de-deteccio-rapida","kit-de-deteccio-rapida","https://aquaverify.com/ca/glossari/kit-de-deteccio-rapida","x-default=https://aquaverify.com/en/glossary/rapid-detection-kit; en=https://aquaverify.com/en/glossary/rapid-detection-kit; es=https://aquaverify.com/es/glosario/kit-de-deteccion-rapida; fr=https://aquaverify.com/fr/glossaire/kit-de-detection-rapide; it=https://aquaverify.com/it/glossario/kit-di-rilevazione-rapida; ca=https://aquaverify.com/ca/glossari/kit-de-deteccio-rapida","Kit de detecció ràpida | Glossari AquaVerify","Kit de detecció ràpida","Un kit de detecció ràpida és un sistema preformulat o simplificat per reduir manipulació, estandarditzar passos i accelerar lectura davant fluxos tradicionals.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-92","Technical guide","en","/en/glossary/kits-iso-epa","kits-iso-epa","https://aquaverify.com/en/glossary/kits-iso-epa","x-default=https://aquaverify.com/en/glossary/kits-iso-epa; en=https://aquaverify.com/en/glossary/kits-iso-epa; es=https://aquaverify.com/es/glosario/kits-iso-epa; fr=https://aquaverify.com/fr/glossaire/kits-iso-epa; it=https://aquaverify.com/it/glossario/kits-iso-epa; ca=https://aquaverify.com/ca/glossari/kits-iso-epa","Kits ISO/EPA | Glossary AquaVerify","Kits ISO/EPA","ISO/EPA kits are AquaVerify kits and technical workflows oriented to ISO or EPA methods and references when the analytical plan requires them.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-92","Guía técnica","es","/es/glosario/kits-iso-epa","kits-iso-epa","https://aquaverify.com/es/glosario/kits-iso-epa","x-default=https://aquaverify.com/en/glossary/kits-iso-epa; en=https://aquaverify.com/en/glossary/kits-iso-epa; es=https://aquaverify.com/es/glosario/kits-iso-epa; fr=https://aquaverify.com/fr/glossaire/kits-iso-epa; it=https://aquaverify.com/it/glossario/kits-iso-epa; ca=https://aquaverify.com/ca/glossari/kits-iso-epa","Kits ISO/EPA | Glosario AquaVerify","Kits ISO/EPA","Familia de kits y flujos técnicos orientados a métodos o referencias ISO/EPA cuando el plan analítico lo requiere.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-92","Guide technique","fr","/fr/glossaire/kits-iso-epa","kits-iso-epa","https://aquaverify.com/fr/glossaire/kits-iso-epa","x-default=https://aquaverify.com/en/glossary/kits-iso-epa; en=https://aquaverify.com/en/glossary/kits-iso-epa; es=https://aquaverify.com/es/glosario/kits-iso-epa; fr=https://aquaverify.com/fr/glossaire/kits-iso-epa; it=https://aquaverify.com/it/glossario/kits-iso-epa; ca=https://aquaverify.com/ca/glossari/kits-iso-epa","Kits ISO/EPA | Glossaire AquaVerify","Kits ISO/EPA","Les kits ISO/EPA sont des kits et flux techniques AquaVerify orientés vers des méthodes ou références ISO/EPA lorsque le plan analytique l’exige.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-92","Guida tecnica","it","/it/glossario/kits-iso-epa","kits-iso-epa","https://aquaverify.com/it/glossario/kits-iso-epa","x-default=https://aquaverify.com/en/glossary/kits-iso-epa; en=https://aquaverify.com/en/glossary/kits-iso-epa; es=https://aquaverify.com/es/glosario/kits-iso-epa; fr=https://aquaverify.com/fr/glossaire/kits-iso-epa; it=https://aquaverify.com/it/glossario/kits-iso-epa; ca=https://aquaverify.com/ca/glossari/kits-iso-epa","Kits ISO/EPA | Glossario AquaVerify","Kits ISO/EPA","I kits ISO/EPA sono kit e flussi tecnici AquaVerify orientati a metodi o riferimenti ISO/EPA quando il piano analitico lo richiede.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-92","Guia tècnica","ca","/ca/glossari/kits-iso-epa","kits-iso-epa","https://aquaverify.com/ca/glossari/kits-iso-epa","x-default=https://aquaverify.com/en/glossary/kits-iso-epa; en=https://aquaverify.com/en/glossary/kits-iso-epa; es=https://aquaverify.com/es/glosario/kits-iso-epa; fr=https://aquaverify.com/fr/glossaire/kits-iso-epa; it=https://aquaverify.com/it/glossario/kits-iso-epa; ca=https://aquaverify.com/ca/glossari/kits-iso-epa","Kits ISO/EPA | Glossari AquaVerify","Kits ISO/EPA","Els kits ISO/EPA són kits i fluxos tècnics AquaVerify orientats a mètodes o referències ISO/EPA quan el pla analític ho requereix.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-93","Technical guide","en","/en/glossary/lab-essentials","lab-essentials","https://aquaverify.com/en/glossary/lab-essentials","x-default=https://aquaverify.com/en/glossary/lab-essentials; en=https://aquaverify.com/en/glossary/lab-essentials; es=https://aquaverify.com/es/glosario/lab-essentials; fr=https://aquaverify.com/fr/glossaire/lab-essentials; it=https://aquaverify.com/it/glossario/lab-essentials; ca=https://aquaverify.com/ca/glossari/lab-essentials","Lab Essentials | Glossary AquaVerify","Lab Essentials","Lab Essentials are prepared materials, media, controls, reagents and consumables that support microbiological execution in the laboratory.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-93","Guía técnica","es","/es/glosario/lab-essentials","lab-essentials","https://aquaverify.com/es/glosario/lab-essentials","x-default=https://aquaverify.com/en/glossary/lab-essentials; en=https://aquaverify.com/en/glossary/lab-essentials; es=https://aquaverify.com/es/glosario/lab-essentials; fr=https://aquaverify.com/fr/glossaire/lab-essentials; it=https://aquaverify.com/it/glossario/lab-essentials; ca=https://aquaverify.com/ca/glossari/lab-essentials","Lab Essentials | Glosario AquaVerify","Lab Essentials","Materiales, medios, controles, reactivos y consumibles preparados para apoyar la ejecución microbiológica en laboratorio.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-93","Guide technique","fr","/fr/glossaire/lab-essentials","lab-essentials","https://aquaverify.com/fr/glossaire/lab-essentials","x-default=https://aquaverify.com/en/glossary/lab-essentials; en=https://aquaverify.com/en/glossary/lab-essentials; es=https://aquaverify.com/es/glosario/lab-essentials; fr=https://aquaverify.com/fr/glossaire/lab-essentials; it=https://aquaverify.com/it/glossario/lab-essentials; ca=https://aquaverify.com/ca/glossari/lab-essentials","Lab Essentials | Glossaire AquaVerify","Lab Essentials","Lab Essentials désigne les matériaux, milieux, contrôles, réactifs et consommables préparés pour soutenir l’exécution microbiologique au laboratoire.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-93","Guida tecnica","it","/it/glossario/lab-essentials","lab-essentials","https://aquaverify.com/it/glossario/lab-essentials","x-default=https://aquaverify.com/en/glossary/lab-essentials; en=https://aquaverify.com/en/glossary/lab-essentials; es=https://aquaverify.com/es/glosario/lab-essentials; fr=https://aquaverify.com/fr/glossaire/lab-essentials; it=https://aquaverify.com/it/glossario/lab-essentials; ca=https://aquaverify.com/ca/glossari/lab-essentials","Lab Essentials | Glossario AquaVerify","Lab Essentials","Lab Essentials include materiali, terreni, controlli, reagenti e consumabili preparati per supportare l’esecuzione microbiologica in laboratorio.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-93","Guia tècnica","ca","/ca/glossari/lab-essentials","lab-essentials","https://aquaverify.com/ca/glossari/lab-essentials","x-default=https://aquaverify.com/en/glossary/lab-essentials; en=https://aquaverify.com/en/glossary/lab-essentials; es=https://aquaverify.com/es/glosario/lab-essentials; fr=https://aquaverify.com/fr/glossaire/lab-essentials; it=https://aquaverify.com/it/glossario/lab-essentials; ca=https://aquaverify.com/ca/glossari/lab-essentials","Lab Essentials | Glossari AquaVerify","Lab Essentials","Lab Essentials són materials, medis, controls, reactius i consumibles preparats per donar suport a l’execució microbiològica al laboratori.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-94","Technical guide","en","/en/glossary/kit-lot","kit-lot","https://aquaverify.com/en/glossary/kit-lot","x-default=https://aquaverify.com/en/glossary/kit-lot; en=https://aquaverify.com/en/glossary/kit-lot; es=https://aquaverify.com/es/glosario/lote-de-kit; fr=https://aquaverify.com/fr/glossaire/lot-de-kit; it=https://aquaverify.com/it/glossario/lotto-kit; ca=https://aquaverify.com/ca/glossari/lot-de-kit","Kit lot | Glossary AquaVerify","Kit lot","A kit lot is the manufacturing or supply identifier associated with a kit or component. It should be linked to results when it affects traceability, quality or validation.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-94","Guía técnica","es","/es/glosario/lote-de-kit","lote-de-kit","https://aquaverify.com/es/glosario/lote-de-kit","x-default=https://aquaverify.com/en/glossary/kit-lot; en=https://aquaverify.com/en/glossary/kit-lot; es=https://aquaverify.com/es/glosario/lote-de-kit; fr=https://aquaverify.com/fr/glossaire/lot-de-kit; it=https://aquaverify.com/it/glossario/lotto-kit; ca=https://aquaverify.com/ca/glossari/lot-de-kit","Lote de kit | Glosario AquaVerify","Lote de kit","Identificador de fabricación o suministro asociado a un kit o componente. Debe vincularse a resultados cuando afecta trazabilidad, calidad o validación.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-94","Guide technique","fr","/fr/glossaire/lot-de-kit","lot-de-kit","https://aquaverify.com/fr/glossaire/lot-de-kit","x-default=https://aquaverify.com/en/glossary/kit-lot; en=https://aquaverify.com/en/glossary/kit-lot; es=https://aquaverify.com/es/glosario/lote-de-kit; fr=https://aquaverify.com/fr/glossaire/lot-de-kit; it=https://aquaverify.com/it/glossario/lotto-kit; ca=https://aquaverify.com/ca/glossari/lot-de-kit","Lot de kit | Glossaire AquaVerify","Lot de kit","Un lot de kit est l’identifiant de fabrication ou de fourniture associé à un kit ou composant. Il doit être relié aux résultats lorsqu’il affecte traçabilité, qualité ou validation.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-94","Guida tecnica","it","/it/glossario/lotto-kit","lotto-kit","https://aquaverify.com/it/glossario/lotto-kit","x-default=https://aquaverify.com/en/glossary/kit-lot; en=https://aquaverify.com/en/glossary/kit-lot; es=https://aquaverify.com/es/glosario/lote-de-kit; fr=https://aquaverify.com/fr/glossaire/lot-de-kit; it=https://aquaverify.com/it/glossario/lotto-kit; ca=https://aquaverify.com/ca/glossari/lot-de-kit","Lotto kit | Glossario AquaVerify","Lotto kit","Il lotto kit è l’identificativo di produzione o fornitura associato a un kit o componente. Deve collegarsi ai risultati quando incide su tracciabilità, qualità o validazione.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-94","Guia tècnica","ca","/ca/glossari/lot-de-kit","lot-de-kit","https://aquaverify.com/ca/glossari/lot-de-kit","x-default=https://aquaverify.com/en/glossary/kit-lot; en=https://aquaverify.com/en/glossary/kit-lot; es=https://aquaverify.com/es/glosario/lote-de-kit; fr=https://aquaverify.com/fr/glossaire/lot-de-kit; it=https://aquaverify.com/it/glossario/lotto-kit; ca=https://aquaverify.com/ca/glossari/lot-de-kit","Lot de kit | Glossari AquaVerify","Lot de kit","El lot de kit és l’identificador de fabricació o subministrament associat a un kit o component. Ha de vincular-se als resultats quan afecta traçabilitat, qualitat o validació.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-95","Technical guide","en","/en/glossary/culture-medium","culture-medium","https://aquaverify.com/en/glossary/culture-medium","x-default=https://aquaverify.com/en/glossary/culture-medium; en=https://aquaverify.com/en/glossary/culture-medium; es=https://aquaverify.com/es/glosario/medio-de-cultivo; fr=https://aquaverify.com/fr/glossaire/milieu-de-culture; it=https://aquaverify.com/it/glossario/terreno-di-coltura; ca=https://aquaverify.com/ca/glossari/medi-de-cultiu","Culture medium | Glossary AquaVerify","Culture medium","A culture medium is a nutritive or selective preparation that enables growth, detection or differentiation of microorganisms under defined conditions.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-95","Guía técnica","es","/es/glosario/medio-de-cultivo","medio-de-cultivo","https://aquaverify.com/es/glosario/medio-de-cultivo","x-default=https://aquaverify.com/en/glossary/culture-medium; en=https://aquaverify.com/en/glossary/culture-medium; es=https://aquaverify.com/es/glosario/medio-de-cultivo; fr=https://aquaverify.com/fr/glossaire/milieu-de-culture; it=https://aquaverify.com/it/glossario/terreno-di-coltura; ca=https://aquaverify.com/ca/glossari/medi-de-cultiu","Medio de cultivo | Glosario AquaVerify","Medio de cultivo","Preparación nutritiva o selectiva que permite crecimiento, detección o diferenciación de microorganismos bajo condiciones definidas.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-95","Guide technique","fr","/fr/glossaire/milieu-de-culture","milieu-de-culture","https://aquaverify.com/fr/glossaire/milieu-de-culture","x-default=https://aquaverify.com/en/glossary/culture-medium; en=https://aquaverify.com/en/glossary/culture-medium; es=https://aquaverify.com/es/glosario/medio-de-cultivo; fr=https://aquaverify.com/fr/glossaire/milieu-de-culture; it=https://aquaverify.com/it/glossario/terreno-di-coltura; ca=https://aquaverify.com/ca/glossari/medi-de-cultiu","Milieu de culture | Glossaire AquaVerify","Milieu de culture","Un milieu de culture est une préparation nutritive ou sélective permettant la croissance, la détection ou la différenciation de micro-organismes dans des conditions définies.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-95","Guida tecnica","it","/it/glossario/terreno-di-coltura","terreno-di-coltura","https://aquaverify.com/it/glossario/terreno-di-coltura","x-default=https://aquaverify.com/en/glossary/culture-medium; en=https://aquaverify.com/en/glossary/culture-medium; es=https://aquaverify.com/es/glosario/medio-de-cultivo; fr=https://aquaverify.com/fr/glossaire/milieu-de-culture; it=https://aquaverify.com/it/glossario/terreno-di-coltura; ca=https://aquaverify.com/ca/glossari/medi-de-cultiu","Terreno di coltura | Glossario AquaVerify","Terreno di coltura","Un terreno di coltura è una preparazione nutritiva o selettiva che consente crescita, rilevazione o differenziazione di microrganismi in condizioni definite.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-95","Guia tècnica","ca","/ca/glossari/medi-de-cultiu","medi-de-cultiu","https://aquaverify.com/ca/glossari/medi-de-cultiu","x-default=https://aquaverify.com/en/glossary/culture-medium; en=https://aquaverify.com/en/glossary/culture-medium; es=https://aquaverify.com/es/glosario/medio-de-cultivo; fr=https://aquaverify.com/fr/glossaire/milieu-de-culture; it=https://aquaverify.com/it/glossario/terreno-di-coltura; ca=https://aquaverify.com/ca/glossari/medi-de-cultiu","Medi de cultiu | Glossari AquaVerify","Medi de cultiu","Un medi de cultiu és una preparació nutritiva o selectiva que permet creixement, detecció o diferenciació de microorganismes sota condicions definides.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-98","Technical guide","en","/en/glossary/dhw-domestic-hot-water","dhw-domestic-hot-water","https://aquaverify.com/en/glossary/dhw-domestic-hot-water","x-default=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; en=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; es=https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria; fr=https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire; it=https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria; ca=https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","DHW / Domestic hot water | Glossary AquaVerify","DHW / Domestic hot water","Domestic hot water is a building or facility hot-water system. It can be relevant in Legionella prevention programs and aerosolization risk control.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-98","Guía técnica","es","/es/glosario/acs-agua-caliente-sanitaria","acs-agua-caliente-sanitaria","https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria","x-default=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; en=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; es=https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria; fr=https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire; it=https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria; ca=https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","ACS / Agua caliente sanitaria | Glosario AquaVerify","ACS / Agua caliente sanitaria","Sistema de agua caliente en edificios e instalaciones. Puede ser relevante en programas de prevención de Legionella y control del riesgo por aerosolización.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-98","Guide technique","fr","/fr/glossaire/ecs-eau-chaude-sanitaire","ecs-eau-chaude-sanitaire","https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire","x-default=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; en=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; es=https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria; fr=https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire; it=https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria; ca=https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","ECS / Eau chaude sanitaire | Glossaire AquaVerify","ECS / Eau chaude sanitaire","L’eau chaude sanitaire est un système d’eau chaude dans les bâtiments et installations. Elle peut être pertinente dans les programmes de prévention de Legionella et de contrôle du risque par aérosolisation.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-98","Guida tecnica","it","/it/glossario/acs-acqua-calda-sanitaria","acs-acqua-calda-sanitaria","https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria","x-default=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; en=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; es=https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria; fr=https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire; it=https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria; ca=https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","ACS / Acqua calda sanitaria | Glossario AquaVerify","ACS / Acqua calda sanitaria","L’acqua calda sanitaria è un sistema di acqua calda in edifici e impianti, rilevante per programmi di prevenzione Legionella e controllo del rischio da aerosol.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-98","Guia tècnica","ca","/ca/glossari/acs-aigua-calenta-sanitaria","acs-aigua-calenta-sanitaria","https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","x-default=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; en=https://aquaverify.com/en/glossary/dhw-domestic-hot-water; es=https://aquaverify.com/es/glosario/acs-agua-caliente-sanitaria; fr=https://aquaverify.com/fr/glossaire/ecs-eau-chaude-sanitaire; it=https://aquaverify.com/it/glossario/acs-acqua-calda-sanitaria; ca=https://aquaverify.com/ca/glossari/acs-aigua-calenta-sanitaria","ACS / Aigua calenta sanitària | Glossari AquaVerify","ACS / Aigua calenta sanitària","L’aigua calenta sanitària és un sistema d’aigua calenta en edificis i instal·lacions, rellevant en programes de prevenció de Legionella i control del risc per aerosolització.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-100","Technical guide","en","/en/glossary/raw-water","raw-water","https://aquaverify.com/en/glossary/raw-water","x-default=https://aquaverify.com/en/glossary/raw-water; en=https://aquaverify.com/en/glossary/raw-water; es=https://aquaverify.com/es/glosario/agua-bruta; fr=https://aquaverify.com/fr/glossaire/eau-brute; it=https://aquaverify.com/it/glossario/acqua-grezza; ca=https://aquaverify.com/ca/glossari/aigua-bruta","Raw water | Glossary AquaVerify","Raw water","Raw water is water captured before treatment. Monitoring it helps understand initial load, risk and the efficiency of downstream processes.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-100","Guía técnica","es","/es/glosario/agua-bruta","agua-bruta","https://aquaverify.com/es/glosario/agua-bruta","x-default=https://aquaverify.com/en/glossary/raw-water; en=https://aquaverify.com/en/glossary/raw-water; es=https://aquaverify.com/es/glosario/agua-bruta; fr=https://aquaverify.com/fr/glossaire/eau-brute; it=https://aquaverify.com/it/glossario/acqua-grezza; ca=https://aquaverify.com/ca/glossari/aigua-bruta","Agua bruta | Glosario AquaVerify","Agua bruta","Agua captada antes de su tratamiento. Su control ayuda a entender carga inicial, riesgo y eficiencia de procesos posteriores.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-100","Guide technique","fr","/fr/glossaire/eau-brute","eau-brute","https://aquaverify.com/fr/glossaire/eau-brute","x-default=https://aquaverify.com/en/glossary/raw-water; en=https://aquaverify.com/en/glossary/raw-water; es=https://aquaverify.com/es/glosario/agua-bruta; fr=https://aquaverify.com/fr/glossaire/eau-brute; it=https://aquaverify.com/it/glossario/acqua-grezza; ca=https://aquaverify.com/ca/glossari/aigua-bruta","Eau brute | Glossaire AquaVerify","Eau brute","L’eau brute est l’eau captée avant traitement. Son contrôle aide à comprendre la charge initiale, le risque et l’efficacité des procédés ultérieurs.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-100","Guida tecnica","it","/it/glossario/acqua-grezza","acqua-grezza","https://aquaverify.com/it/glossario/acqua-grezza","x-default=https://aquaverify.com/en/glossary/raw-water; en=https://aquaverify.com/en/glossary/raw-water; es=https://aquaverify.com/es/glosario/agua-bruta; fr=https://aquaverify.com/fr/glossaire/eau-brute; it=https://aquaverify.com/it/glossario/acqua-grezza; ca=https://aquaverify.com/ca/glossari/aigua-bruta","Acqua grezza | Glossario AquaVerify","Acqua grezza","L’acqua grezza è acqua captata prima del trattamento. Il suo controllo aiuta a comprendere carico iniziale, rischio ed efficienza dei processi successivi.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-100","Guia tècnica","ca","/ca/glossari/aigua-bruta","aigua-bruta","https://aquaverify.com/ca/glossari/aigua-bruta","x-default=https://aquaverify.com/en/glossary/raw-water; en=https://aquaverify.com/en/glossary/raw-water; es=https://aquaverify.com/es/glosario/agua-bruta; fr=https://aquaverify.com/fr/glossaire/eau-brute; it=https://aquaverify.com/it/glossario/acqua-grezza; ca=https://aquaverify.com/ca/glossari/aigua-bruta","Aigua bruta | Glossari AquaVerify","Aigua bruta","L’aigua bruta és l’aigua captada abans del tractament. El seu control ajuda a entendre càrrega inicial, risc i eficiència dels processos posteriors.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-101","Technical guide","en","/en/glossary/drinking-water","drinking-water","https://aquaverify.com/en/glossary/drinking-water","x-default=https://aquaverify.com/en/glossary/drinking-water; en=https://aquaverify.com/en/glossary/drinking-water; es=https://aquaverify.com/es/glosario/agua-de-consumo; fr=https://aquaverify.com/fr/glossaire/eau-potable; it=https://aquaverify.com/it/glossario/acqua-potabile; ca=https://aquaverify.com/ca/glossari/aigua-de-consum","Drinking water | Glossary AquaVerify","Drinking water","Drinking water is water intended for human consumption and subject to sanitary criteria, control and supply requirements under the applicable framework.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-101","Guía técnica","es","/es/glosario/agua-de-consumo","agua-de-consumo","https://aquaverify.com/es/glosario/agua-de-consumo","x-default=https://aquaverify.com/en/glossary/drinking-water; en=https://aquaverify.com/en/glossary/drinking-water; es=https://aquaverify.com/es/glosario/agua-de-consumo; fr=https://aquaverify.com/fr/glossaire/eau-potable; it=https://aquaverify.com/it/glossario/acqua-potabile; ca=https://aquaverify.com/ca/glossari/aigua-de-consum","Agua de consumo | Glosario AquaVerify","Agua de consumo","Agua destinada al consumo humano, sujeta a criterios sanitarios, control y suministro según marco aplicable.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-101","Guide technique","fr","/fr/glossaire/eau-potable","eau-potable","https://aquaverify.com/fr/glossaire/eau-potable","x-default=https://aquaverify.com/en/glossary/drinking-water; en=https://aquaverify.com/en/glossary/drinking-water; es=https://aquaverify.com/es/glosario/agua-de-consumo; fr=https://aquaverify.com/fr/glossaire/eau-potable; it=https://aquaverify.com/it/glossario/acqua-potabile; ca=https://aquaverify.com/ca/glossari/aigua-de-consum","Eau potable | Glossaire AquaVerify","Eau potable","L’eau potable est l’eau destinée à la consommation humaine, soumise à des critères sanitaires, de contrôle et de fourniture selon le cadre applicable.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-101","Guida tecnica","it","/it/glossario/acqua-potabile","acqua-potabile","https://aquaverify.com/it/glossario/acqua-potabile","x-default=https://aquaverify.com/en/glossary/drinking-water; en=https://aquaverify.com/en/glossary/drinking-water; es=https://aquaverify.com/es/glosario/agua-de-consumo; fr=https://aquaverify.com/fr/glossaire/eau-potable; it=https://aquaverify.com/it/glossario/acqua-potabile; ca=https://aquaverify.com/ca/glossari/aigua-de-consum","Acqua potabile | Glossario AquaVerify","Acqua potabile","L’acqua potabile è acqua destinata al consumo umano, soggetta a criteri sanitari, controllo e fornitura secondo il quadro applicabile.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-101","Guia tècnica","ca","/ca/glossari/aigua-de-consum","aigua-de-consum","https://aquaverify.com/ca/glossari/aigua-de-consum","x-default=https://aquaverify.com/en/glossary/drinking-water; en=https://aquaverify.com/en/glossary/drinking-water; es=https://aquaverify.com/es/glosario/agua-de-consumo; fr=https://aquaverify.com/fr/glossaire/eau-potable; it=https://aquaverify.com/it/glossario/acqua-potabile; ca=https://aquaverify.com/ca/glossari/aigua-de-consum","Aigua de consum | Glossari AquaVerify","Aigua de consum","L’aigua de consum és l’aigua destinada al consum humà, subjecta a criteris sanitaris, control i subministrament segons el marc aplicable.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
"glossary-term-102","Technical guide","en","/en/glossary/process-water","process-water","https://aquaverify.com/en/glossary/process-water","x-default=https://aquaverify.com/en/glossary/process-water; en=https://aquaverify.com/en/glossary/process-water; es=https://aquaverify.com/es/glosario/agua-de-proceso; fr=https://aquaverify.com/fr/glossaire/eau-de-process; it=https://aquaverify.com/it/glossario/acqua-di-processo; ca=https://aquaverify.com/ca/glossari/aigua-de-proces","Process water | Glossary AquaVerify","Process water","Process water is water used within an industrial or food operation as an ingredient, contact water, cleaning water, cooling water, recirculation water or process support.","index, follow","","not-applicable","","200","AquaVerify","","","","","","standard-resource-review"
